clade_name	ERR6910909	ERR6910910	ERR6910918	ERR6910923	ERR6910925	ERR6910926	ERR6910933	ERR6910937	ERR6910938	ERR6910945	ERR6910952	ERR6910955	ERR6910960	ERR6910967	ERR6910971	ERR6910974	ERR6910975	ERR6910978	ERR6910980	ERR6910981	ERR6910984	ERR6910985	ERR6910988	ERR6910991	ERR6910994	ERR6910996	ERR6910997	ERR6911009	ERR6911010	ERR6911011	ERR6911012	ERR6911013	ERR6910912	ERR6910920	ERR6910921	ERR6910929	ERR6910934	ERR6910940	ERR6910911	ERR6910913	ERR6910919	ERR6910922	ERR6910924	ERR6910927	ERR6910928	ERR6910930	ERR6910931	ERR6910932	ERR6910936	ERR6910939	ERR6910948	ERR6910956	ERR6910957	ERR6910958	ERR6910959	ERR6910961	ERR6910965	ERR6910966	ERR6910969	ERR6910970	ERR6910972	ERR6910973	ERR6910976	ERR6910977	ERR6910982	ERR6910987	ERR6910989	ERR6910998	ERR6911000	ERR6911001	ERR6911004	ERR6911008	ERR6911014	ERR6910941	ERR6910942	ERR6910943	ERR6910950	ERR6910953	ERR6910962	ERR6910963	ERR6910964	ERR6910968	ERR6910979	ERR6910983	ERR6910986	ERR6910990	ERR6910992	ERR6910993	ERR6910995	ERR6910999	ERR6911002	ERR6911003	ERR6911005	ERR6911015	ERR6911016
k__Bacteria|p__Firmicutes|c__CFGB52309|o__OFGB52309|f__FGB52309|g__GGB53380|s__GGB53380_SGB74412	0.01901	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.02169	0.0	0.00594	0.0258	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0022	0.0	0.0	0.0	0.01315	0.0	0.03743	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.01482	0.0	0.04345	0.0	0.03791	0.0	0.0	0.01782	0.00665	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.02456	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00227	0.01046	0.0	0.0	0.0	0.0	0.0263	0.0	0.03602	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria|p__Firmicutes|c__CFGB3069|o__OFGB3069|f__FGB3069|g__GGB9770|s__GGB9770_SGB15390	0.01886	0.52526	0.00264	0.5894	0.0	0.0	0.03193	0.0	0.0	0.05894	0.0	0.00655	0.0	0.0	0.00199	0.0	0.02556	0.0	0.0	0.51139	0.0	0.00434	0.09379	0.01091	0.0	0.00491	0.0	0.0	0.01236	0.0	0.05291	0.00656	0.17111	0.01608	0.0	0.0	0.00394	0.00536	0.0	0.0	0.0	0.13474	0.0	0.02343	0.0	0.03374	0.0001	0.0	0.00481	0.00466	0.0	0.12268	0.0	0.0	0.0	0.02355	0.0	0.0	0.0	0.0	0.0	0.0052	0.0	0.00159	0.0	0.0	0.05975	0.0	0.20209	0.0	0.0	0.0096	0.0	0.10012	0.0	0.0	0.0	0.0	0.47657	0.0	0.0	0.00794	0.0	0.0	0.60116	0.0	0.15443	0.01209	0.0	0.10766	0.05873	0.0	0.0	0.02817	0.02673
k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales|f__Oscillospiraceae|g__Lawsonibacter|s__Lawsonibacter_asaccharolyticus	0.01843	0.0	0.00759	0.01139	0.31775	0.19048	0.12363	0.0	0.01031	0.01177	0.00601	0.07774	0.00327	0.01461	0.01053	0.00446	0.01972	0.0	0.0	0.06668	0.35784	0.32759	0.25554	0.01707	0.09683	0.0	0.15921	0.0	0.00563	0.0	0.00335	0.13376	0.17944	0.03848	0.07107	0.03735	0.04638	0.08473	0.3401	0.07099	0.14892	0.46637	0.04165	0.0	0.25676	0.52985	0.0	0.16047	0.06245	0.11295	0.08342	0.10598	0.1416	0.05521	0.18142	0.0017	0.57796	0.17401	0.28047	0.11537	0.01018	0.013	0.0	0.00825	0.02484	0.00934	0.1287	0.03871	0.02304	0.0505	0.0	0.18799	0.01274	0.07147	0.17492	0.10008	0.08437	0.0947	0.00987	0.03155	0.14312	0.4187	0.0	0.03776	0.06557	0.15608	0.01403	0.03122	0.03329	0.00792	0.02108	0.18689	0.0	0.14488	0.12413
k__Bacteria|p__Firmicutes|c__CFGB1292|o__OFGB1292|f__FGB1292|g__GGB3109|s__GGB3109_SGB4121	0.01838	0.07424	0.01955	0.0	0.0	0.04215	0.01222	0.0	0.0	0.01974	0.0103	0.0	0.00527	0.0	0.0	0.0	0.01364	0.0	0.02203	0.0	0.05211	0.00983	0.02692	0.14235	0.0	0.0	0.0	0.04297	0.0	0.05733	0.0	0.0	0.0	0.0	0.0	0.01028	0.00141	0.0	0.05123	0.03272	0.0	0.0	0.0	0.0	0.0455	0.0	0.0	0.04764	0.0396	0.0	0.0	0.0	0.03437	0.10106	0.14073	0.00177	0.0499	0.0	0.03293	0.0607	0.0	0.00155	0.0	0.02465	0.05531	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.04642	0.0	0.0	0.00367	0.0	0.0	0.0	0.0	0.0	0.05248	0.0	0.0	0.0	0.0	0.0	0.0	0.0217	0.04702	0.03056	0.0	0.03811	0.0	0.10681
k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales|f__Lachnospiraceae|g__Lachnoclostridium|s__Lachnoclostridium_sp_An138	0.01805	0.0	0.0	0.0	0.0015	0.00056	0.01503	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0024	0.0	0.01614	0.00377	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00104	0.0	0.0	0.00019	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.01217	0.0	0.0	0.0	0.0	0.0	0.0	0.00756	0.0	0.0	0.0	0.0068	0.00419	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00214	0.0	0.00793	0.0	0.00079	0.0	0.0	0.01684	0.0	0.0	0.00159	0.00917	0.0	0.0	0.00724	0.0	0.00345	0.0	0.0	0.0	0.01235
k__Bacteria|p__Firmicutes|c__CFGB1359|o__OFGB1359|f__FGB1359|g__GGB3321|s__GGB3321_SGB4394	0.01757	0.01926	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.04652	0.0	0.0	0.0	0.0	0.0	0.00171	0.0	0.0	0.0	0.0	0.0	0.03197	0.0	0.0	0.03383	0.0	0.0	0.0	0.0	0.03028	0.0	0.0	0.0	0.0	0.0	0.01294	0.0	0.14662	0.0	0.02047	0.0	0.0	0.0	0.0	0.00071	0.0008	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00036	0.0	0.0	0.0	0.0	0.0	0.01165	0.0	0.0	0.0	0.00651	0.02124	0.0	0.0	0.0	0.0	0.0	0.0	0.03164	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.02232	0.002	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria|p__Firmicutes|c__CFGB75721|o__OFGB75721|f__FGB75721|g__GGB9524|s__GGB9524_SGB14923	0.01746	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales|f__Oscillospiraceae|g__Fournierella|s__Fournierella_massiliensis	0.01702	0.0	0.0	0.00014	0.0	0.0	0.00231	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0047	0.0	0.00167	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00306	0.0	0.01108	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00308	0.00084	0.00267	0.0	0.0	0.0	0.0	0.00311	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00713	0.0	0.0	0.0	0.0	0.0	0.0047	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00035	0.0	0.0
k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales|f__Eubacteriales_unclassified|g__GGB9759|s__GGB9759_SGB15370	0.01702	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.03591	0.0	0.06815	0.11771	0.0	0.0	0.08541	0.0	0.0	0.0	0.0113	0.0	0.01877	0.0	0.0	0.08181	0.0	0.0	0.0	0.07491	0.05064	0.0	0.00301	0.02252	0.00897	0.0	0.0	0.0	0.02964	0.0	0.0	0.0	0.05614	0.0	0.0	0.0	0.0	0.22283	0.0	0.0	0.0	0.0	0.0	0.0	0.05903	0.0	0.0217	0.0	0.16329	0.04416	0.0	0.0	0.0	0.0	0.0	0.01795	0.04331	0.0	0.0	0.00751	0.07535	0.0	0.0	0.29863	0.0	0.0	0.0	0.0	0.0	0.1037	0.0	0.0	0.0	0.0	0.0	0.0	0.28351	0.0	0.0	0.0857	0.0	0.0	0.03958	0.0
k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales|f__Lachnospiraceae|g__Mediterraneibacter|s__Ruminococcus_gnavus	0.01687	0.35607	1.63495	0.24803	0.61672	1.16951	0.24325	0.03135	0.0	0.0	0.29433	0.28736	2.31288	0.06617	0.11971	0.20974	0.21172	0.13279	0.70784	0.04465	0.39025	0.00756	0.03905	0.0618	0.72294	0.51804	0.10221	3.18295	0.0	0.24685	0.08885	0.25173	0.11802	6.39234	0.03124	0.27462	0.00545	0.18932	0.4851	0.11621	0.09642	0.01149	1.21187	0.33989	0.05669	0.90535	0.06834	0.04381	0.20809	3.59648	0.10111	0.11796	0.00024	0.3271	0.59237	0.05349	8.68176	0.10026	0.12727	0.16077	0.19421	0.219	1.11832	0.55201	1.32704	0.5512	0.0671	1.57671	0.1788	0.09719	0.01523	0.18183	0.03606	0.04497	0.11959	0.01742	0.39636	0.0	0.00518	0.02283	0.39684	0.28284	0.25738	0.12247	0.04318	0.01848	0.05594	0.29177	0.24782	0.15054	0.11393	5.8741	3.34116	0.00624	0.09039
k__Bacteria|p__Firmicutes|c__CFGB1227|o__OFGB1227|f__FGB1227|g__GGB3000|s__GGB3000_SGB3991	0.0167	0.05849	0.0	0.00775	0.0	0.0	0.00986	0.0	0.0	0.23047	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0365	0.01828	0.01672	0.08911	0.0	0.0	0.0	0.0	0.0	0.00784	0.0	0.0	0.0113	0.0	0.00282	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00816	0.0	0.0	0.0	0.0	0.0	0.00689	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.01165	0.0	0.0	0.0	0.00094	0.0	0.00074	0.16117	0.0	0.07192	0.0	0.0	0.0	0.0	0.0	0.04258	0.0	0.0	0.0	0.0	0.0	0.0	0.01102	0.02865	0.0	0.04026	0.0	0.0	0.0	0.0	0.0	0.11528	0.0	0.0	8e-05	0.03034
k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales|f__Oscillospiraceae|g__Oscillospiraceae_unclassified|s__Clostridium_leptum	0.01657	0.00563	0.10714	0.05794	0.02659	0.0221	0.67018	0.00011	0.0	0.03836	0.01542	0.05672	0.1038	4e-05	0.02599	0.0035	0.00552	0.0051	0.0	0.02028	0.02605	0.01768	0.14329	0.10462	0.00504	0.12851	0.01717	0.01001	0.13393	0.0	0.09853	0.01385	0.15443	0.01479	0.02497	0.0	0.02744	0.02042	0.0	0.00827	0.04651	0.04433	0.01848	0.01105	0.03923	0.06043	0.0	0.11839	0.05985	0.02098	0.03909	0.03992	0.04926	0.11144	0.10825	0.00587	0.0	0.0449	0.07775	0.03918	0.01352	0.01486	0.0	0.0	0.0	0.06347	0.02855	0.06244	0.03813	0.08093	0.0	0.08515	0.01926	0.08623	0.0043	0.0	0.10763	0.03651	0.01737	0.01645	0.0025	0.05583	0.05026	0.0	0.02263	0.23442	0.00688	0.09821	0.05468	0.0496	0.0084	0.0	0.00744	0.00356	0.09745
k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales|f__Lachnospiraceae|g__Jutongia|s__Jutongia_hominis	0.01646	0.0	0.0	0.0	0.0	0.0	0.00956	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.07089	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.07584	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.29806	0.01352	0.0	0.0	0.0	0.0	0.0	0.04684	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00317	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.09966
k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales|f__Eubacteriales_unclassified|g__GGB9760|s__GGB9760_SGB15373	0.01632	0.24581	0.0	0.0	0.3112	0.0	0.12581	0.2801	0.34781	0.09366	0.0	0.08194	0.0	0.00549	0.06477	0.0	0.03177	0.20491	0.0	0.05081	0.0	0.0	0.0	0.00616	0.04636	0.27229	0.21932	0.0	0.04079	0.0	0.11002	0.09809	0.31909	0.05824	0.01088	0.0	0.0	0.0	0.0	0.04464	0.4042	0.00055	0.0	0.07063	0.02697	0.26293	0.02665	0.31042	0.0	0.0	0.0	0.1388	0.18007	0.0	0.0	0.18164	0.0	0.06146	0.0	0.17911	0.02288	0.05941	0.00641	0.0	0.0	0.14941	0.06255	0.14481	0.00129	0.01688	0.01148	0.09102	0.32698	0.2372	0.11607	0.0	0.0	0.25117	0.0	0.14698	0.03782	0.0	0.1117	0.03014	0.03885	0.0	0.10801	0.31213	0.0	0.0	0.0	0.01078	0.0	0.25479	0.00896
k__Bacteria|p__Firmicutes|c__CFGB3038|o__OFGB3038|f__FGB3038|g__GGB9534|s__GGB9534_SGB14937	0.01621	0.0	0.0	0.0	0.0096	0.0	0.00237	0.0	0.0	0.0	0.0	0.00392	0.00267	0.0	0.0	0.0	0.01117	0.00458	0.0	0.0	0.11025	0.00041	0.00733	0.00564	0.0	0.0	0.0256	0.0	0.0	0.0	0.02089	0.0	0.0217	0.00126	0.00402	0.0	0.0	0.01429	0.0	0.01609	0.0	0.00654	0.0	0.00437	0.01762	0.00175	0.01851	0.0	0.0	0.0	0.02419	0.00361	0.0	0.0	0.00492	0.05412	0.0	0.0	0.00613	0.01777	0.0	0.0043	0.0	0.03096	0.0	0.0	0.01314	0.0	0.00188	0.00825	0.0	0.00785	0.0006	0.04895	0.0013	0.00107	0.02243	0.0	0.03219	0.0	0.01703	0.0	0.01388	0.01549	0.00209	0.0	0.01965	0.00031	0.0	0.00661	0.00695	0.0	0.0	0.01918	0.00077
k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales|f__Eubacteriales_Family_XIII_Incertae_Sedis|g__GGB2987|s__GGB2987_SGB3969	0.016	0.01444	0.0173	0.00104	0.0	0.00148	0.0	0.0	0.0	0.07363	0.0	0.0	0.00806	0.0	0.0	0.0	0.00709	0.00039	0.0	0.00574	0.01209	0.00402	0.0	0.0141	0.0	0.0	0.0	0.01883	0.0	0.0	0.01106	0.01033	0.02917	0.02042	0.0	0.0	0.03033	0.0013	0.0	0.0	0.0	0.0	0.00826	0.0	0.0	0.00733	0.0003	0.0	0.0	0.03496	0.0	0.0	0.0	0.03519	0.09086	0.0	0.0	0.0	0.02493	0.0	0.0	0.0	0.0	0.00046	0.0	0.00243	0.04088	0.0	0.02817	0.0	0.0	0.0	0.0	0.0	0.04001	0.0	0.06528	0.0	0.0332	0.0	0.0	0.0134	0.01187	0.0	0.00826	0.0175	0.01469	0.02572	0.01007	0.04303	0.02443	0.0	0.01052	0.01097	0.00853
k__Bacteria|p__Firmicutes|c__Erysipelotrichia|o__Erysipelotrichales|f__Erysipelotrichaceae|g__Faecalibacillus|s__Faecalibacillus_faecis	0.01588	0.0	0.0	0.0	0.0	0.0	0.0	0.32341	0.51926	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.18713	0.0	0.46679	0.0	0.21452	0.0	0.0	0.0	0.00351	0.0	0.0	0.0	0.0	0.0	1.36289	0.05884	0.0	0.0	0.0	0.0	0.0	0.04499	0.0	0.00722	0.0	0.0	0.01172	0.00212	0.0	0.0	0.00528	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.01952	0.0	0.0	0.0	0.0	0.0	0.0	0.80678	0.0	0.0	0.0	0.0	0.00623	0.02606	0.0	0.0	0.02105	0.0	0.20127	0.44299	0.2931	0.0	0.0	0.0	0.0	0.1348	0.00943	0.00018	0.07575	0.49279	0.0	0.0	0.04595	0.20542	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales|f__Oscillospiraceae|g__Flavonifractor|s__Flavonifractor_plautii	0.01582	0.0	0.12249	0.0	0.10277	0.22205	0.0	0.0	0.0	0.0	0.0	0.00647	0.14047	0.0	0.0	0.04958	0.07031	0.0	0.30657	0.00155	0.07672	0.08149	0.44984	0.01568	0.02085	0.04243	0.04128	0.13734	0.00183	0.26399	0.00161	0.00793	0.31444	0.04572	0.04614	0.00574	0.07177	0.00403	0.05036	0.00041	0.01713	0.0	0.13047	0.00319	0.09043	0.25045	0.0	0.03364	0.01279	1.10066	0.02911	0.00994	0.0819	0.36582	0.23511	0.0	1.09036	0.04584	0.42549	0.02067	0.00134	0.02901	0.0	0.00574	0.17496	0.00246	0.06916	0.0015	0.01477	0.59427	0.0	0.01023	0.02823	0.006	0.02011	0.17435	0.09865	0.03656	0.02774	0.00471	0.0627	0.05742	0.00573	0.00347	0.00251	0.08474	0.0	0.01759	0.21967	0.01466	0.00476	0.57364	0.17888	0.04245	0.07608
k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales|f__Oscillospiraceae|g__Vescimonas|s__Vescimonas_SGB15088	0.0156	0.0	0.0	0.0	0.0	0.0	0.31616	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales|f__Lachnospiraceae|g__Lachnospiraceae_unclassified|s__Lachnospiraceae_bacterium_AM48_27BH	0.015	0.0	0.0	0.0	0.03336	0.0	0.02374	0.03953	0.03003	0.0	0.0	0.0	0.0	0.0	0.00609	0.06065	0.00373	0.00196	0.00337	0.0	0.0	0.01082	0.0	0.0	0.10128	0.02519	0.0	0.0	0.0	0.15415	0.0	0.0	0.0	0.0	0.03295	0.00197	0.0	0.01796	9e-05	0.03229	0.0	0.0104	0.0	0.0068	0.00706	0.0027	0.01833	0.0	0.0	0.0	0.01074	0.0	0.0143	0.02696	0.0	0.00797	0.0	0.01225	0.0	0.0	0.0	0.03298	0.0	0.00892	0.0	0.0	0.01429	0.0	0.0	0.01443	0.03261	0.03728	0.00135	0.03419	0.0	0.0	0.0	0.0	0.03399	0.02861	0.02246	0.02972	0.0	0.02924	0.0	0.0	0.0	0.00035	0.0	0.0	0.00229	0.04651	0.0	0.00403	0.03122
k__Bacteria|p__Firmicutes|c__CFGB3072|o__OFGB3072|f__FGB3072|g__GGB9786|s__GGB9786_SGB63164	0.01496	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.02145	0.03133	0.0	0.0	0.0689	0.0	0.0	0.0	0.0	0.01964	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00226	0.0	0.0	0.0	0.0	0.0	0.0	0.02482	0.0	0.0	0.0	0.0	0.00157	0.0	0.0	0.0	0.04442	0.0	0.0	0.0	0.0	0.0	0.00419	0.0	0.0	0.0	0.0	0.00302	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.02653	0.0	0.0	0.0055	0.0	0.0	0.0	0.0	0.0	0.0	0.02282
k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales|f__Lachnospiraceae|g__GGB3649|s__GGB3649_SGB4958	0.01428	0.0	0.0	0.03531	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.13456	0.69873	0.0	0.00518	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.02577	0.0	0.0	0.0	0.0	0.13774	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.02163	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.13878	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.08298	0.17439	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.23992	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria|p__Actinobacteria|c__CFGB2801|o__OFGB2801|f__FGB2801|g__GGB8965|s__GGB8965_SGB13825	0.01353	0.04147	0.0	0.03123	0.0	0.0	0.0	0.0	0.00389	0.10282	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.01163	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.13444	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.01501	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00228	0.0	0.0	0.0	0.0	0.01049	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00814	0.01298	0.0	0.0	0.0	0.00048	0.0	0.0	0.0	0.0	0.0	0.0	0.02159	0.0
k__Bacteria|p__Firmicutes|c__CFGB1798|o__OFGB1798|f__FGB1798|g__GGB4769|s__GGB4769_SGB6602	0.01325	0.0	0.0	0.0	0.0	0.0	3.32338	0.0	0.00928	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.04465	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00064	0.0	0.00038	0.0	0.0964	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.01564	0.0	0.0	0.0	0.0	0.0	0.02939	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.02446	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0034
k__Bacteria|p__Firmicutes|c__CFGB3072|o__OFGB3072|f__FGB3072|g__GGB9788|s__GGB9788_SGB15411	0.0131	0.0	0.0	0.03423	0.0	0.0	0.0015	0.0	0.0	0.0	0.0	0.00766	0.0	0.0	0.02241	0.0	0.0	0.0	0.0	0.01014	0.02485	0.0	0.0	0.02542	0.0	0.0	0.0	0.0	0.03819	0.0	0.02897	0.0	0.0	0.0	0.0	0.0	0.0	0.00966	0.0	0.0088	0.0	0.0	0.0	0.06595	0.0	0.0	0.04377	0.0	0.0	0.0	0.00781	0.05385	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00016	0.0	0.0	0.0	0.00387	0.01328	0.0	0.0	0.0	0.0	0.05705	0.0	0.00676	0.0	0.0	0.02061	0.0	0.0922	0.0	0.0	0.0	0.0	0.0	0.01061	0.0	0.0	0.05633	0.0	0.0	0.0	0.0	0.0	0.0	0.01874
k__Eukaryota|p__Ascomycota|c__Saccharomycetes|o__Saccharomycetales|f__Saccharomycetaceae|g__Saccharomyces|s__Saccharomyces_cerevisiae	0.0131	0.0	0.0	0.0	0.01937	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.01717	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00071	0.01421	0.01061	0.0	0.01431	0.0	0.0	0.0	0.0	0.0	0.0	0.0014	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00123	0.0	0.0	0.0	0.0	0.0159	0.0	0.01268	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.01335	0.01137	0.0	0.0	0.0	0.0	0.0
k__Bacteria|p__Firmicutes|c__CFGB1374|o__OFGB1374|f__FGB1374|g__GGB3352|s__GGB3352_SGB62935	0.01299	0.0	0.02154	0.0	0.0	0.0	0.0	0.0	0.00292	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.01774	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00933	0.0	0.0	0.0	0.0	0.01325	0.0	0.0	0.0	0.0	0.0	0.0	0.03683	0.00729	0.0	0.0	0.0	0.0	0.09908	0.0	0.0	0.00986	0.0	0.0	0.0	0.0	0.0	0.00272	0.0	0.02624	0.0	0.0	0.08183	0.0	0.0	0.03425	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.01124	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
