clade_name	ERR1857004	ERR1857005	ERR1857006	ERR1857007	ERR1857008	ERR1857009	ERR1857010	ERR1857011	ERR1857012	ERR1857013	ERR1857014	ERR1857015	ERR1857016	ERR1857017	ERR1857018	ERR1857019	ERR1857020	ERR1857021	ERR1857022	ERR1857023	ERR1857024	ERR1857025	ERR1857026	ERR1857027	ERR1857028	ERR1857029	ERR1857030	ERR1857031	ERR1857032	ERR1857033	ERR1857034	ERR1857035	ERR1857036	ERR1857037	ERR1857038	ERR1857039	ERR1857040	ERR1857041	ERR1857042	ERR1857043	ERR1857044	ERR1857045	ERR1857046	ERR1857047	ERR1857048	ERR1857049	ERR1857050	ERR1857051	ERR1857052	ERR1857053	ERR1857054	ERR1857055	ERR1857056	ERR1857057	ERR1857058	ERR1857059	ERR1857060	ERR1857061	ERR1857062	ERR1857063	ERR1857064	ERR1857065	ERR1857066	ERR1857067	ERR1857068	ERR1857069	ERR1857070	ERR1857071	ERR1857072	ERR1857073	ERR1857074	ERR1857075	ERR1857076
k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales|f__Lachnospiraceae|g__Dorea|s__Dorea_longicatena	0.55046	0.47093	0.66216	0.32222	0.27148	0.43411	0.0	1.63839	2.12491	0.45335	0.38159	0.56474	2.06887	0.17057	0.58685	0.0888	0.20277	1.29226	1.03108	0.18708	0.19728	0.23582	8e-05	0.40777	0.0	1.26724	0.21114	0.12061	0.2306	0.08261	0.31877	2.63723	1.36152	0.76357	2.10718	0.46878	1.58086	0.00076	1.83795	0.41698	0.13653	0.01783	0.63549	0.62832	0.52318	0.0	0.46569	0.38423	0.3159	0.46089	0.52986	0.2645	0.87835	1.06724	0.66001	0.18073	0.05975	0.28275	0.28364	0.55741	0.54935	0.85367	1.15981	0.32067	0.3669	0.97762	1.1093	1.13867	0.1454	0.34949	0.44671	0.41696	0.69073
k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales|f__Oscillospiraceae|g__Oscillibacter|s__Oscillibacter_sp_ER4	0.47744	1.30266	0.00999	0.0	0.0	0.51263	0.0	1.93794	1.19403	0.91738	0.66908	0.33421	0.21361	2.09355	0.0	0.0	0.0	1.10503	0.0	0.0	0.0	0.63797	0.0	0.84402	0.0	0.0	0.71861	0.0	0.0	0.10474	0.0	0.0	0.0	0.26721	0.0	0.0	0.0	0.0	0.0	0.0	0.16983	1.04927	0.15864	0.0	0.77551	0.0	0.34394	0.25154	0.00913	0.71062	0.08603	0.03535	0.57312	0.86384	0.70438	0.4607	0.44427	0.0	0.0	0.72989	0.0	0.80186	0.32286	0.20879	0.12373	1.2355	0.79547	0.0	0.38995	0.08646	0.52596	0.0	1.69637
k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales|f__Clostridiaceae|g__Clostridiaceae_unclassified|s__Clostridiaceae_bacterium_Marseille_Q4149	0.44345	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.10893	1.41294	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.63371	0.41964	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.3596	0.13353	0.0	0.0	0.0	0.0	0.45592	5.14747	0.0	0.83108	0.01108	1.37731	0.02283	0.03968	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0275	0.0	0.0	0.01183	0.0	0.0	0.0	0.62223	0.0	0.18406	0.00308
k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales|f__Lachnospiraceae|g__Roseburia|s__Roseburia_faecis	0.41334	1.20293	7.05622	1.16544	3.69355	0.83713	0.0	8.19552	0.40495	0.07879	4.26884	4.22296	1.51692	0.40272	2.8393	0.0	1.47601	0.24361	0.00061	0.0	0.61441	0.17634	0.00956	0.0	3.16967	7.25915	2.17883	0.08268	3.96954	2.30175	0.25252	0.01623	4.73097	0.73059	0.62968	5.77282	0.03002	0.62024	13.64795	1.74357	0.42048	0.27638	1.77264	4.8584	0.82925	0.0	1.0859	0.90032	0.08725	0.90777	0.04839	0.01722	0.2583	1.57235	3.05021	2.02051	0.07053	1.01849	0.00051	1.80665	2.4113	4.85299	3.88002	0.20518	3.43529	0.80726	2.19803	3.20731	0.2132	0.07071	0.11381	0.20248	2.69575
k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales|f__Oscillospiraceae|g__Ruminococcus|s__Ruminococcus_bromii	0.39846	1.57991	3.21616	0.29313	1.10449	5.08064	0.0	0.08638	1.37452	0.13201	1.57191	6.55953	0.14214	0.07478	0.00224	0.42276	0.06145	0.15632	2.0281	0.0	3.09801	0.0	0.00534	0.0	0.0	4.36179	1.12623	0.25062	4.64186	1.49452	0.20895	0.00208	0.00461	3.69517	0.01293	4.46622	0.0445	7.3521	0.00841	2.56858	0.02082	0.02235	3.13169	2.74441	0.00395	0.0	3.36255	1.88357	0.89573	1.27291	1.32101	0.00536	0.0	0.0	1.71152	1.28895	1.15509	0.0	2.527	0.86093	5.1984	2.98421	7.91141	0.15533	1.06049	3.69247	0.74788	3.00923	0.71006	2.78653	0.15278	1.65892	1.23224
k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales|f__Clostridiaceae|g__Clostridium|s__Clostridium_sp_AM22_11AC	0.39275	0.01816	2.48119	0.15654	0.17073	0.00431	0.2444	0.22351	0.05441	0.08635	0.11501	0.07107	0.08968	0.05238	0.15512	0.0	0.12312	0.03143	0.08646	0.77457	0.01667	0.03702	0.0	0.0353	0.0	0.05692	0.04399	0.07803	0.16398	0.10499	0.18212	0.00076	0.00432	0.08212	0.0	0.3984	1.19005	0.0	1.52257	0.65655	0.02404	0.15833	0.10407	0.08855	1.01628	1.50568	0.09101	0.03631	0.07394	0.18378	0.07203	0.24121	0.12726	0.16157	0.05572	0.1951	0.2948	0.0	0.0	0.1161	0.11008	0.11888	0.09865	0.15938	0.12074	0.04713	0.09668	0.04294	0.02711	0.00462	0.06584	0.07694	0.0669
k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales|f__Lachnospiraceae|g__Fusicatenibacter|s__Fusicatenibacter_saccharivorans	0.39124	0.26694	1.2451	0.19013	0.38535	0.24087	0.01467	0.993	0.30187	0.22238	0.52453	0.52788	2.13006	0.03296	0.7148	0.08176	0.55852	0.10328	0.0	0.31079	0.3598	0.20794	0.0	0.49149	0.0	0.76392	0.25547	0.33212	1.56957	0.22958	0.13625	0.09084	0.75772	0.36366	1.9374	1.31075	0.02594	2.46219	1.86257	0.4147	0.09487	0.00114	0.94126	0.65349	0.28057	0.16504	1.63697	0.04814	0.37985	1.37987	1.14124	0.02144	1.0767	0.00512	0.30296	0.59158	0.03893	0.02587	0.19207	0.2472	0.51433	0.43753	1.18154	0.23201	1.37924	1.10348	0.22543	0.81525	0.19437	0.48792	1.15696	0.3258	1.34139
k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales|f__Oscillospiraceae|g__GGB9699|s__GGB9699_SGB15216	0.38741	0.43134	0.00278	0.0	0.0796	0.11637	0.0	0.17368	0.08076	0.02855	0.04593	0.02442	0.00599	0.00818	0.0	0.0	0.01698	0.0	0.10662	0.0	0.26887	0.03849	0.0	0.0873	0.0	0.08818	0.15728	0.17419	0.11765	0.07384	0.20039	0.0	0.0	0.15835	0.0	0.01182	0.0	0.0	0.0	0.18009	0.01269	0.0	0.0	0.24071	0.01317	0.0	0.02491	0.07793	0.2918	0.31704	0.01121	0.00172	0.1413	0.45159	0.11186	0.22887	0.01289	0.0	0.0	0.15903	0.0	0.01026	0.02708	0.09901	0.07723	0.25123	0.0	0.05155	0.02514	0.08471	0.05445	0.01578	0.12449
k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales|f__Lachnospiraceae|g__Blautia|s__Blautia_obeum	0.35942	0.48444	0.08426	0.04484	0.09355	0.16982	0.07588	0.09328	0.08735	0.02814	0.03499	0.05657	0.87632	0.02667	0.0	0.0	0.03593	0.40889	0.06633	0.03339	0.08832	0.06608	0.0	0.07703	0.0	0.40064	0.08093	0.38652	0.08292	0.09642	0.09695	0.02329	0.37323	0.58818	0.01888	0.54655	0.00057	0.00053	0.51516	0.06194	0.02824	0.70093	0.63192	0.22657	0.01974	0.0051	1.30711	0.13936	0.21305	0.44197	0.03439	0.01968	0.37434	0.42492	0.34885	0.36491	0.20822	0.0402	0.1327	0.14187	0.08307	0.74697	0.0359	0.03916	0.20949	0.29755	0.08637	0.47706	0.0352	0.44942	0.03081	0.4277	0.45463
k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales|f__Lachnospiraceae|g__Lachnospira|s__Lachnospira_pectinoschiza	0.32453	0.02987	2.75035	0.96989	0.0	0.25796	0.0	1.23645	0.22571	0.45664	0.83373	3.13213	1.01349	0.04952	1.60363	0.35866	2.88691	0.25712	0.29182	0.26003	0.04789	1.99381	0.0	0.28441	2.70111	0.07357	2.24412	0.4668	0.2567	1.12404	4.1217	0.0	2.61409	0.75144	5.90265	0.58048	2.09248	1.25356	0.44685	2.57446	1.30865	0.0	0.04503	2.64535	1.09312	0.0	0.89856	1.28064	0.09401	0.0	1.06193	0.0	0.0	0.24566	0.08817	1.11442	0.06457	1.57294	0.32755	0.0522	3.03535	1.27651	0.2189	3.35351	0.31775	0.2156	0.05779	0.83596	0.04433	0.04084	0.06828	0.07738	0.28275
k__Bacteria|p__Bacteroidota|c__Bacteroidia|o__Bacteroidales|f__Bacteroidaceae|g__Bacteroides|s__Bacteroides_ovatus	0.32357	0.81576	0.9078	0.02916	0.52994	0.3357	0.76509	0.02089	0.05757	0.4017	0.69398	0.953	0.04186	0.39816	0.00161	1.30836	1.27999	0.00954	4.34526	0.0	3.08898	0.58349	1.00359	0.33079	0.67337	0.09465	0.02418	0.65062	0.56279	0.06811	1.5546	0.02821	0.58772	0.2891	0.12867	2.14512	1.0215	0.00055	1.82198	5.62459	0.18773	0.01812	0.01609	0.16575	0.05583	0.14661	0.11515	0.0	0.11598	0.87227	0.0197	0.00614	0.11242	0.02429	0.07101	1.1792	0.32584	3.52043	0.00302	3.66271	1.41354	0.64736	0.91032	0.89819	0.09289	0.00065	0.01805	0.24727	0.01263	0.37437	0.0332	0.09891	0.12194
k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales|f__Oscillospiraceae|g__Oscillibacter|s__Oscillibacter_valericigenes	0.32252	0.30415	0.0	0.01057	0.0179	0.0355	0.02674	0.06934	0.85012	0.10689	0.3389	0.0	0.22889	0.63287	0.0	0.00037	0.03516	0.96529	0.00651	0.0	0.19243	0.14651	0.0	0.15418	0.10275	0.27708	0.03855	0.12128	0.01055	0.13915	0.04084	0.0	0.02693	0.16184	0.0	0.02302	0.07891	0.08603	0.0	0.0448	0.08344	0.5859	0.09813	0.26137	0.21413	0.0	0.09741	0.50817	0.11043	0.21477	0.18698	0.01011	0.24055	0.03077	0.19874	0.06183	0.13679	0.07501	0.06806	0.51312	0.0	0.59024	0.38219	0.09657	0.08843	0.47952	0.3631	0.25609	0.13054	0.0414	0.21318	0.23326	0.0728
k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales|f__Lachnospiraceae|g__Blautia|s__Blautia_faecis	0.31018	0.31096	0.1858	0.09785	0.54351	0.20914	0.4421	0.25009	0.13424	0.11344	0.10546	0.32837	0.3725	0.10932	0.08832	0.0	0.05663	0.51661	0.24881	0.04898	0.09619	0.0752	0.0	0.25865	0.35652	0.10491	0.09271	0.13179	0.37037	0.0495	0.12979	0.10071	0.2129	0.05965	0.04277	0.14206	0.06695	0.01077	0.29849	0.03336	0.06481	0.0	0.14414	0.3384	0.05293	0.02529	0.2514	0.54069	0.73578	0.13111	0.17421	0.69778	0.10518	0.39608	0.24986	0.54257	0.11838	0.16462	0.26585	0.55254	0.16853	0.24418	0.18023	0.15996	0.20914	0.26102	0.19561	0.80673	0.05668	0.31087	0.03988	0.37222	0.22175
k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales|f__Lachnospiraceae|g__Dorea|s__Dorea_formicigenerans	0.30448	0.41938	0.07877	0.0831	0.06482	0.17292	0.0216	0.49857	0.85352	0.06389	0.1213	0.16022	0.35114	0.10893	0.20748	0.0	0.02917	0.70083	0.0	0.0489	0.00482	0.06447	0.00054	0.05963	0.0	0.2473	0.06321	0.15132	0.401	0.05774	0.08419	0.0	0.3844	0.18843	0.17397	0.08697	0.29861	0.04028	0.13429	0.0834	0.03649	0.82837	0.22316	0.1455	0.39873	0.16845	0.1351	0.09619	0.15353	0.06592	0.08769	0.67905	0.17555	0.20104	0.20382	0.11421	0.03175	0.03449	0.03969	0.17215	0.15761	0.039	0.11614	0.09213	0.08136	0.22635	0.32212	0.22861	0.0386	0.26485	0.20725	0.10072	0.26916
k__Bacteria|p__Firmicutes|c__CFGB1765|o__OFGB1765|f__FGB1765|g__GGB4550|s__GGB4550_SGB6272	0.3034	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales|f__Lachnospiraceae|g__Oliverpabstia|s__Oliverpabstia_intestinalis	0.29512	0.04717	0.03902	0.0	0.16051	0.12714	0.46098	0.15634	0.91474	0.48385	0.0	0.04954	0.0	0.04492	0.34001	0.0	0.01056	0.17533	0.0	0.0	0.05928	0.05146	0.0	0.1567	0.0	0.0	0.00219	0.01405	0.0	0.04707	0.03644	0.0	0.51265	0.0	0.0	0.0	0.0	0.0	0.0	0.19542	0.01337	0.0	0.37344	0.12614	0.03641	0.0	0.38252	0.10219	0.1999	0.08062	0.0725	0.50462	0.36702	0.0	0.07444	0.0	0.00192	0.00667	0.0	0.07942	0.0	0.34574	0.35392	0.0	0.0	0.04063	0.27397	0.35847	0.04027	0.0001	0.35677	0.00138	0.44598
k__Bacteria|p__Proteobacteria|c__Deltaproteobacteria|o__Desulfovibrionales|f__Desulfovibrionaceae|g__Bilophila|s__Bilophila_wadsworthia	0.28473	0.24567	0.0	0.14744	0.67512	0.12437	0.20021	0.0	0.18007	0.01551	0.10274	0.05172	0.07066	0.00396	0.38759	1.72957	0.0042	0.90764	0.16128	0.0	0.10561	0.08796	0.31	0.00442	0.0	0.0	0.09325	0.12036	0.18001	0.00121	0.0	0.96985	0.30352	0.0	0.03243	0.55424	0.51163	0.0	0.0	0.0	0.03735	0.05961	0.0	0.03223	0.11738	0.01855	0.04909	0.0	0.26544	0.05687	0.04065	0.00095	0.1077	0.0	0.09635	0.00224	0.0	0.43705	0.0	0.0	0.07396	0.13136	0.16072	0.14963	0.07706	0.09916	0.0	0.11827	0.0	0.0	0.1668	0.21569	0.0
k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales|f__Lachnospiraceae|g__Wujia|s__Wujia_chipingensis	0.28239	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.01249	0.52903	0.02922	0.0	0.0	0.10639	0.0	0.0	0.0	0.21421	0.0	0.0	0.0	0.17754	0.0	0.09752	0.0	0.0	0.0	5.70735	0.0	0.94585	0.0	0.0	0.0	0.0823	0.0	0.0	0.0	0.0	0.0	0.0	0.47919	0.30704	0.0	0.0	0.0	0.0	0.35218	0.0	0.02339	0.0	0.0	0.00711	0.0	0.0	0.0	2.81661	0.0	0.0	2.98819	0.00122	0.0	0.0	0.39589	0.0	0.0	0.0	0.83577	0.0	0.0	0.00181	0.05436	0.0	0.29092
k__Bacteria|p__Bacteroidota|c__Bacteroidia|o__Bacteroidales|f__Odoribacteraceae|g__Odoribacter|s__Odoribacter_splanchnicus	0.27993	0.951	0.12153	0.2804	0.26266	0.27406	0.0563	0.01819	0.26324	0.24267	0.38839	0.00953	0.16905	1.13344	0.23316	0.10405	0.20569	0.63064	0.17607	0.0	1.02132	0.41227	0.0	0.50679	0.0	0.11162	0.24561	0.48814	0.87585	0.571	1.15398	0.0	0.55568	0.48839	0.00701	0.31958	1.10018	0.0002	0.21484	0.65929	0.30228	0.54468	0.03605	0.16071	0.05012	0.09133	0.16989	0.18144	0.49363	0.1812	0.10975	0.71384	0.20223	0.29944	0.33635	0.45147	0.29696	0.48764	0.24236	0.78606	0.10438	0.83703	0.1281	0.18564	0.31498	0.25017	0.21415	0.28446	0.29681	0.38722	0.42916	0.31622	0.15355
k__Bacteria|p__Firmicutes|c__CFGB1325|o__OFGB1325|f__FGB1325|g__GGB3175|s__GGB3175_SGB4191	0.24563	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.17022	0.0	0.0	0.0	0.1816	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.01728	0.0	0.0	0.0	0.15475	0.0	1.6456	0.0	0.0	0.02539	0.0	0.0	0.10554	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.13013	0.0	0.0	0.0	0.0	0.0	0.0	1.7913	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.07085	0.0	0.0	0.0	0.0	0.05188	0.0	0.20883	0.04611	0.0	0.0	0.01941
k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales|f__Oscillospiraceae|g__GGB9708|s__GGB9708_SGB15234	0.24256	0.5954	0.0	0.0	0.0	0.0	0.0	0.0	0.96255	0.06286	0.30555	0.0	0.0	0.07886	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.27028	0.0	0.26895	0.63604	0.0	0.0	0.12063	0.0	0.0	0.0	0.25585	0.0	0.0	0.0	0.0	0.0	0.0	0.01067	0.01699	0.01937	0.0	0.00691	0.0	0.0	0.45554	0.61538	0.0	0.29398	0.0	0.00525	0.0	0.41213	0.0	0.0	0.0	0.0	0.07024	0.0	0.26366	0.00162	0.0	0.10623	0.06581	0.03464	0.09651	0.16304	0.01865	0.03051	0.04418	0.13861
k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales|f__Lachnospiraceae|g__Faecalicatena|s__Faecalicatena_SGB4872	0.24191	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0109	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00142	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales|f__Eubacteriales_unclassified|g__Eubacteriales_unclassified|s__Clostridiales_bacterium_KLE1615	0.23977	0.07199	0.31448	0.07604	0.366	0.08937	0.04167	0.32073	0.04479	0.44047	0.30629	0.17422	0.16504	0.03285	0.0	0.0	0.57502	0.07449	0.0	0.0374	0.21845	0.03044	0.0	0.2409	0.0	0.15382	0.20413	0.1501	0.39818	0.01995	0.23072	0.0	0.0	0.7361	0.00445	0.35034	0.0	0.154	0.27589	0.0581	0.04882	0.56193	0.21922	0.45764	0.08911	0.06228	0.45574	0.25147	0.13843	0.19461	0.4833	0.01702	0.2457	0.44132	0.17767	0.25285	0.10133	0.0	0.05787	0.03716	0.4184	0.30163	0.51154	0.17015	0.05154	0.23864	0.19846	0.35258	0.12294	0.05045	0.91252	0.0499	0.27883
k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales|f__Oscillospiraceae|g__GGB9730|s__GGB9730_SGB15291	0.23275	0.0147	0.0	0.0	0.0	0.00567	0.0	0.09057	0.02588	0.05749	0.02348	0.02368	0.36118	0.12875	0.0	0.0	0.0	1.25631	0.01744	0.0	0.01625	0.00718	0.0	0.02102	0.0	0.0	0.10075	0.0	0.0	0.02684	0.02332	0.0	0.0	0.12809	0.0	0.0	0.0	0.0	0.07911	0.01009	0.00644	0.18965	0.03249	0.0554	0.04105	0.0	0.31861	0.14678	0.04323	0.0	0.04315	1.39616	0.04822	0.05579	0.05862	0.06692	0.00373	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.03978	0.0	0.02133	0.0	0.05875	0.0	0.14423	0.08881	0.30275
k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales|f__Lachnospiraceae|g__Mediterraneibacter|s__Ruminococcus_torques	0.23264	0.07329	0.06042	0.01691	0.18584	0.0	0.15445	0.48169	0.09896	0.0	0.05192	0.00265	0.55572	0.06334	1.42543	0.36456	0.00171	5.30158	0.18256	0.01513	0.06856	0.06041	0.32322	0.1613	0.01284	0.07582	0.07767	0.03504	0.42302	0.01362	0.29508	12.60952	0.11495	0.07046	0.00081	0.36706	1.28019	0.18091	0.13896	0.03214	0.05624	0.01516	0.0	0.10981	0.0	0.90122	0.0	0.07964	0.18581	0.01532	0.02966	1.14061	0.05074	0.90481	0.16295	0.21615	0.2286	0.00341	0.37536	0.2804	0.00907	0.0474	0.05331	0.17455	0.32799	0.27039	0.0	0.06106	0.06917	0.0	0.02461	0.16826	0.04139
k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales|f__Eubacteriales_unclassified|g__Gemmiger|s__Gemmiger_formicilis	0.23219	0.67578	1.0832	0.26417	0.74295	0.26323	1.45053	1.83208	0.74545	0.13867	0.45329	0.35368	1.87543	0.22865	0.0	0.0	0.1701	0.48167	0.35926	0.27077	0.07238	0.44031	0.0	0.26949	0.00136	0.20615	1.16763	0.2529	0.78934	0.08033	0.36732	0.07372	0.0	1.46897	0.34165	0.0	0.0	0.0	0.04531	0.05265	0.0864	0.14046	0.21238	1.00292	0.00663	0.0	0.25803	0.26923	2.18467	0.41383	0.24214	0.00412	0.40821	0.4385	0.12768	0.75332	0.01264	0.04666	0.0	0.13788	0.0	0.21599	0.16433	0.598	0.297	0.40116	0.02766	0.69657	0.32795	0.0	0.04195	0.15849	1.02251
k__Bacteria|p__Bacteroidota|c__Bacteroidia|o__Bacteroidales|f__Rikenellaceae|g__Alistipes|s__Alistipes_communis	0.22963	0.0	0.36489	0.09983	0.14907	0.39557	0.0	0.0	0.30697	0.17998	0.15556	0.2018	0.01163	0.07436	0.16425	0.0	0.31549	0.0	0.03008	0.0	1.52047	0.0168	0.0	0.50496	0.14945	0.0	0.24746	0.10389	0.12121	0.04914	0.19133	0.00066	0.0	0.45888	0.00438	0.12526	0.05662	0.0	0.00086	0.0	0.00841	0.10006	0.04593	0.16539	0.0689	0.0	0.54966	0.11127	0.05746	0.0	0.01123	0.00331	0.0	0.95108	0.0	1.05483	0.13604	0.40095	0.0873	0.00926	0.1395	0.19432	0.07755	0.14619	0.29234	0.7472	0.13746	0.33288	0.09333	0.88278	0.28794	0.2227	0.35372
k__Bacteria|p__Firmicutes|c__Negativicutes|o__Acidaminococcales|f__Acidaminococcaceae|g__Acidaminococcus|s__Acidaminococcus_intestini	0.22667	0.95235	2.81191	0.57991	2.75548	3.19468	0.92298	0.0216	0.0	0.0	1.56425	0.0	0.10071	0.0	0.39574	0.0	1.47972	0.0	1.35771	1.0023	0.80216	0.14678	3.33425	0.0949	7.01567	0.0	0.93405	0.0009	0.0	0.0287	0.01308	3.22599	1.44249	0.0	2.23766	0.00518	5.14687	6.62559	1.88527	5.47878	0.06055	0.0	0.0	0.0	0.0	0.11552	0.0	0.0	1.77809	0.0	0.0	1.14111	0.0	0.0	0.0	0.0	0.0	10.99926	1.73907	0.06783	0.00466	0.16027	0.0	0.0	2.53719	0.0	0.08606	0.56145	0.17185	0.0	0.0	1.96585	0.37595
k__Bacteria|p__Firmicutes|c__CFGB3062|o__OFGB3062|f__FGB3062|g__GGB9747|s__GGB9747_SGB15356	0.19277	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.12558	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.24879	0.0	0.0	0.0	0.28569	0.0	0.0	0.0	0.66239	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.1554	0.0	0.0	0.0	0.0	0.0	0.0	0.23509	0.0487	0.0661	0.0	0.0	0.0	0.36512	0.338	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0483	0.0	0.25251	0.02924	0.18643	0.69959	0.67439	0.0	0.00387
k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales|f__Oscillospiraceae|g__Dysosmobacter|s__Dysosmobacter_welbionis	0.1834	0.00728	0.04073	0.20243	0.2382	0.21986	0.67993	0.74944	0.04545	0.00285	0.14655	0.14731	0.03061	0.08158	0.25648	0.12069	0.62672	0.25193	0.10986	0.0	0.26515	0.07554	0.0	0.07379	0.34289	0.05975	0.20603	0.08894	0.26663	0.08051	0.40892	0.01117	0.04318	0.07318	0.00421	0.37913	0.42184	0.25026	0.01131	0.55033	0.05764	0.06143	0.02192	0.12656	0.06702	0.01314	0.31496	0.1737	0.03995	0.02906	0.01097	0.21493	0.05008	0.88326	0.12939	0.51083	0.3638	1.03414	0.40047	0.0216	0.04666	0.08486	0.03788	0.22383	0.12153	0.00945	0.03787	0.12505	0.0558	0.12888	0.02424	0.15537	0.10157
k__Bacteria|p__Bacteroidota|c__Bacteroidia|o__Bacteroidales|f__Rikenellaceae|g__Alistipes|s__Alistipes_indistinctus	0.18188	0.27471	0.0	0.0	0.00319	0.02901	0.00261	0.0	0.03998	0.01621	0.0	0.0	0.0	0.0	0.08277	0.04177	0.0	0.0	0.0	0.0	0.0	0.00752	0.0	0.03561	0.0	0.0	0.02516	0.04607	0.00434	0.05462	0.0	0.10534	0.02964	0.0	0.0	0.00518	0.0	0.0	0.0	0.10782	0.0	0.0604	0.01547	0.00575	0.0724	0.0	0.00149	0.02606	0.0	0.00064	0.00998	0.0	0.11462	0.08046	0.01309	0.07883	0.0216	0.0	0.01351	0.0	0.0	0.07615	0.0	0.0	0.01333	0.0	0.21507	0.00662	0.0	0.07192	0.0	0.0	0.02505
k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales|f__Clostridiaceae|g__Clostridium|s__Clostridium_sp_AM49_4BH	0.17776	0.05277	0.00156	0.0	0.0295	0.00528	0.09287	0.0	0.02207	0.52354	0.01614	0.01032	0.01107	0.02832	0.0	0.0	0.01449	0.20833	0.0	0.0	0.03674	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.25752	0.35274	0.0	0.0	0.07064	0.0	0.02844	0.0	0.00589	0.0	0.0	0.0	0.0	0.0	0.20029	0.03781	0.0	0.90077	0.0	0.0	0.41127	0.54201	0.0	0.0	0.23343	0.0	0.23111	0.0	0.0	0.0	0.0	0.66398	0.32816	0.08231	0.05714	0.01534	0.26237	0.0	0.02986	0.03865	0.00465	0.32127	0.07462	0.02517
